days_elapsed,DO_mgL,sample
1.085554201,-0.016,2fld_A_SW
1.092499097,-0.013,2fld_A_SW
1.099443356,-0.009,2fld_A_SW
1.106387882,-0.004,2fld_A_SW
1.113332431,0,2fld_A_SW
1.120276956,0.008,2fld_A_SW
1.127221481,0.013,2fld_A_SW
1.134165995,0.017,2fld_A_SW
1.141110521,0.024,2fld_A_SW
1.148055012,0.028,2fld_A_SW
1.154999514,0.03,2fld_A_SW
1.161944039,0.035,2fld_A_SW
1.168888553,0.043,2fld_A_SW
1.175833102,0.048,2fld_A_SW
1.182777581,0.053,2fld_A_SW
1.18972213,0.062,2fld_A_SW
1.19666669,0.069,2fld_A_SW
1.203611296,0.077,2fld_A_SW
1.210555787,0.088,2fld_A_SW
1.217500671,0.104,2fld_A_SW
1.22444485,0.123,2fld_A_SW
1.231389421,0.143,2fld_A_SW
1.238333947,0.167,2fld_A_SW
1.245278426,0.2,2fld_A_SW
1.25222294,0.237,2fld_A_SW
1.259167454,0.275,2fld_A_SW
1.266111933,0.317,2fld_A_SW
1.273056424,0.364,2fld_A_SW
1.280000938,0.418,2fld_A_SW
1.286945509,0.491,2fld_A_SW
1.293890069,0.571,2fld_A_SW
1.300834641,0.665,2fld_A_SW
1.307779144,0.768,2fld_A_SW
1.314723669,0.89,2fld_A_SW
1.321668194,1.007,2fld_A_SW
1.328612708,1.129,2fld_A_SW
1.335557211,1.22,2fld_A_SW
1.342501782,1.312,2fld_A_SW
1.349446273,1.408,2fld_A_SW
1.35639081,1.466,2fld_A_SW
1.363335255,1.543,2fld_A_SW
1.370279734,1.599,2fld_A_SW
1.377224329,1.676,2fld_A_SW
1.384168831,1.717,2fld_A_SW
1.391113414,1.772,2fld_A_SW
1.398057951,1.814,2fld_A_SW
1.405002465,1.873,2fld_A_SW
1.411946991,1.93,2fld_A_SW
1.418891528,1.972,2fld_A_SW
1.425836076,2.043,2fld_A_SW
1.432780544,2.101,2fld_A_SW
1.439725081,2.142,2fld_A_SW
1.446669595,2.19,2fld_A_SW
1.453614051,2.247,2fld_A_SW
1.460558542,2.303,2fld_A_SW
1.46750309,2.373,2fld_A_SW
1.474447523,2.433,2fld_A_SW
1.481392072,2.477,2fld_A_SW
1.488336586,2.507,2fld_A_SW
1.495280995,2.568,2fld_A_SW
1.502225486,2.614,2fld_A_SW
1.509170093,2.666,2fld_A_SW
1.516114502,2.696,2fld_A_SW
1.52305897,2.717,2fld_A_SW
1.530003495,2.753,2fld_A_SW
1.536947928,2.785,2fld_A_SW
1.543892407,2.824,2fld_A_SW
1.550836898,2.833,2fld_A_SW
1.557781366,2.854,2fld_A_SW
1.564725914,2.862,2fld_A_SW
1.571670509,2.912,2fld_A_SW
1.578615058,2.906,2fld_A_SW
1.585559583,2.94,2fld_A_SW
1.592504167,2.956,2fld_A_SW
1.599448657,2.955,2fld_A_SW
1.606393252,2.975,2fld_A_SW
1.613337731,2.996,2fld_A_SW
1.620282245,3.012,2fld_A_SW
1.627226794,3.057,2fld_A_SW
1.634171296,3.035,2fld_A_SW
1.64111581,3.05,2fld_A_SW
1.648060324,3.086,2fld_A_SW
1.655004861,3.095,2fld_A_SW
1.66194934,3.114,2fld_A_SW
1.668893947,3.128,2fld_A_SW
1.675838414,3.156,2fld_A_SW
1.682782882,3.153,2fld_A_SW
1.689727373,3.159,2fld_A_SW
1.696671863,3.191,2fld_A_SW
1.703616435,3.206,2fld_A_SW
1.710560891,3.208,2fld_A_SW
1.717505451,3.233,2fld_A_SW
1.724449931,3.242,2fld_A_SW
1.731394363,3.253,2fld_A_SW
1.738338866,3.254,2fld_A_SW
1.745283345,3.254,2fld_A_SW
1.752227905,3.281,2fld_A_SW
1.759172454,3.309,2fld_A_SW
1.76611706,3.289,2fld_A_SW
1.773061586,3.339,2fld_A_SW
1.780006134,3.325,2fld_A_SW
1.786950694,3.323,2fld_A_SW
1.793895243,3.366,2fld_A_SW
1.80083978,3.339,2fld_A_SW
1.807784363,3.351,2fld_A_SW
1.814728854,3.355,2fld_A_SW
1.82167338,3.392,2fld_A_SW
1.828617975,3.414,2fld_A_SW
1.835562431,3.408,2fld_A_SW
1.842506944,3.434,2fld_A_SW
1.849451458,3.448,2fld_A_SW
1.856395984,3.451,2fld_A_SW
1.863340532,3.431,2fld_A_SW
1.870285023,3.45,2fld_A_SW
1.877229525,3.458,2fld_A_SW
1.884174063,3.464,2fld_A_SW
1.891118738,3.501,2fld_A_SW
1.898063032,3.475,2fld_A_SW
1.905007535,3.477,2fld_A_SW
1.911952037,3.505,2fld_A_SW
1.918896574,3.526,2fld_A_SW
1.925841076,3.506,2fld_A_SW
1.932785544,3.527,2fld_A_SW
1.939730081,3.554,2fld_A_SW
1.946674595,3.558,2fld_A_SW
1.953619225,3.561,2fld_A_SW
1.96056375,3.539,2fld_A_SW
1.96750831,3.549,2fld_A_SW
1.97445287,3.604,2fld_A_SW
1.981397419,3.6,2fld_A_SW
1.988342049,3.594,2fld_A_SW
1.995286516,3.572,2fld_A_SW
2.002231076,3.61,2fld_A_SW
2.009175602,3.597,2fld_A_SW
2.016120116,3.602,2fld_A_SW
2.023064664,3.607,2fld_A_SW
2.03000919,3.615,2fld_A_SW
2.036953796,5.037,2fld_A_SW
2.043898275,5.414,2fld_A_SW
2.050842778,5.557,2fld_A_SW
2.057787245,5.645,2fld_A_SW
2.064731759,5.694,2fld_A_SW
2.071676308,5.724,2fld_A_SW
2.078620775,6.009,2fld_A_SW
2.085565278,5.42,2fld_A_SW
2.092509769,4.818,2fld_A_SW
2.099454306,4.326,2fld_A_SW
2.106398854,3.868,2fld_A_SW
2.113343287,4.045,2fld_A_SW
2.120287836,3.597,2fld_A_SW
2.127232361,3.329,2fld_A_SW
2.134176898,3.177,2fld_A_SW
2.141121493,3.029,2fld_A_SW
2.148066007,2.846,2fld_A_SW
2.15501059,2.723,2fld_A_SW
2.161955081,2.667,2fld_A_SW
2.168899664,2.521,2fld_A_SW
2.175844132,2.388,2fld_A_SW
2.182788646,2.277,2fld_A_SW
2.189733229,2.147,2fld_A_SW
2.196677685,2.099,2fld_A_SW
2.203622211,2.024,2fld_A_SW
2.210566701,1.96,2fld_A_SW
2.217511215,1.907,2fld_A_SW
2.224455729,1.848,2fld_A_SW
2.23140022,1.789,2fld_A_SW
2.238344803,1.741,2fld_A_SW
2.245289236,1.674,2fld_A_SW
2.252233854,1.62,2fld_A_SW
2.259178218,1.567,2fld_A_SW
2.26612272,1.502,2fld_A_SW
2.273067257,1.441,2fld_A_SW
2.280011748,1.377,2fld_A_SW
2.286956285,1.329,2fld_A_SW
2.293900741,1.287,2fld_A_SW
2.300845231,1.236,2fld_A_SW
2.307789734,1.178,2fld_A_SW
2.314734294,1.123,2fld_A_SW
2.321678762,1.082,2fld_A_SW
2.328623194,1.032,2fld_A_SW
2.33556772,0.973,2fld_A_SW
2.342512164,0.928,2fld_A_SW
2.349456644,0.872,2fld_A_SW
2.356401111,0.819,2fld_A_SW
2.363345602,0.77,2fld_A_SW
2.370290081,0.726,2fld_A_SW
2.377234572,0.671,2fld_A_SW
2.384179051,0.613,2fld_A_SW
2.39112353,0.565,2fld_A_SW
2.398068009,0.514,2fld_A_SW
2.405012477,0.467,2fld_A_SW
2.411957014,0.418,2fld_A_SW
2.418901447,0.372,2fld_A_SW
2.425845938,0.334,2fld_A_SW
2.432790417,0.291,2fld_A_SW
2.439734954,0.264,2fld_A_SW
2.446679375,0.237,2fld_A_SW
2.453623866,0.218,2fld_A_SW
2.460568345,0.199,2fld_A_SW
2.467512824,0.183,2fld_A_SW
2.474457384,0.167,2fld_A_SW
2.481401782,0.157,2fld_A_SW
2.488346262,0.143,2fld_A_SW
2.495290752,0.133,2fld_A_SW
2.502235336,0.121,2fld_A_SW
2.509180012,0.11,2fld_A_SW
2.516124595,0.101,2fld_A_SW
2.523069213,0.093,2fld_A_SW
2.530013819,0.088,2fld_A_SW
2.5369586,0.08,2fld_A_SW
2.543903009,0.074,2fld_A_SW
2.550847581,0.067,2fld_A_SW
2.557792176,0.063,2fld_A_SW
2.564736736,0.058,2fld_A_SW
2.571681354,0.056,2fld_A_SW
2.578625856,0.05,2fld_A_SW
2.585570417,0.046,2fld_A_SW
2.592514954,0.043,2fld_A_SW
2.599459491,0.041,2fld_A_SW
2.606404039,0.037,2fld_A_SW
2.613348565,0.035,2fld_A_SW
2.620293113,0.033,2fld_A_SW
2.627237627,0.03,2fld_A_SW
2.634182153,0.029,2fld_A_SW
2.641126655,0.026,2fld_A_SW
2.648071169,0.025,2fld_A_SW
2.655015694,0.022,2fld_A_SW
2.661960197,0.022,2fld_A_SW
2.668904942,0.02,2fld_A_SW
2.675849282,0.016,2fld_A_SW
2.682793785,0.018,2fld_A_SW
2.689738333,0.014,2fld_A_SW
2.696682789,0.013,2fld_A_SW
2.703627292,0.012,2fld_A_SW
2.710571806,0.01,2fld_A_SW
2.717516308,0.009,2fld_A_SW
2.72446081,0.009,2fld_A_SW
2.731405301,0.006,2fld_A_SW
2.73834978,0.006,2fld_A_SW
2.745294282,0.004,2fld_A_SW
2.752238808,0.003,2fld_A_SW
2.759183264,0.003,2fld_A_SW
2.766127766,0.002,2fld_A_SW
2.773072245,0.002,2fld_A_SW
2.780016725,-0.001,2fld_A_SW
2.786961262,-0.001,2fld_A_SW
2.793905741,-0.001,2fld_A_SW
2.800850243,-0.003,2fld_A_SW
2.807794664,-0.003,2fld_A_SW
2.81473919,-0.006,2fld_A_SW
2.821683681,-0.005,2fld_A_SW
2.828628102,-0.006,2fld_A_SW
2.835572662,-0.009,2fld_A_SW
2.8425175,-0.008,2fld_A_SW
2.849462292,-0.01,2fld_A_SW
2.856407002,-0.01,2fld_A_SW
2.863351748,-0.012,2fld_A_SW
2.870296458,-0.013,2fld_A_SW
2.877241157,-0.015,2fld_A_SW
2.884185845,-0.015,2fld_A_SW
2.891130509,-0.016,2fld_A_SW
2.898075185,-0.017,2fld_A_SW
2.90501985,-0.02,2fld_A_SW
2.911964468,-0.02,2fld_A_SW
2.918909097,-0.019,2fld_A_SW
2.925853704,-0.021,2fld_A_SW
2.932798322,-0.021,2fld_A_SW
2.939742928,-0.023,2fld_A_SW
2.946687558,-0.022,2fld_A_SW
2.953632188,-0.022,2fld_A_SW
2.960576655,-0.025,2fld_A_SW
2.967521215,-0.024,2fld_A_SW
2.974465694,-0.025,2fld_A_SW
2.981410243,-0.026,2fld_A_SW
2.988354641,-0.023,2fld_A_SW
2.995299086,-0.021,2fld_A_SW
3.002243553,-0.016,2fld_A_SW
3.009188056,-0.009,2fld_A_SW
3.016132477,0.003,2fld_A_SW
3.023076944,0.019,2fld_A_SW
3.03002147,0.038,2fld_A_SW
3.036965926,0.051,2fld_A_SW
3.043910405,0.073,2fld_A_SW
3.050855116,0.091,2fld_A_SW
3.057799537,0.108,2fld_A_SW
3.064743993,0.137,2fld_A_SW
3.071688461,0.182,2fld_A_SW
3.078632928,0.237,2fld_A_SW
3.085577407,0.312,2fld_A_SW
3.092521921,0.414,2fld_A_SW
3.099466366,0.543,2fld_A_SW
3.106410833,0.715,2fld_A_SW
3.113355289,0.886,2fld_A_SW
3.120299803,1.155,2fld_A_SW
3.127244248,1.364,2fld_A_SW
3.134188738,1.567,2fld_A_SW
3.141133194,1.772,2fld_A_SW
3.148077674,1.936,2fld_A_SW
3.155022141,2.116,2fld_A_SW
3.161966655,2.32,2fld_A_SW
3.168911088,2.467,2fld_A_SW
3.175855567,2.645,2fld_A_SW
3.182800093,2.768,2fld_A_SW
3.189744525,2.875,2fld_A_SW
3.196688993,2.984,2fld_A_SW
3.203633461,3.103,2fld_A_SW
3.21057794,3.176,2fld_A_SW
3.217522419,3.219,2fld_A_SW
3.224466921,3.249,2fld_A_SW
3.2314114,3.33,2fld_A_SW
3.238355903,3.357,2fld_A_SW
3.245300336,3.44,2fld_A_SW
3.252244838,3.463,2fld_A_SW
3.259189294,3.476,2fld_A_SW
3.266133773,3.56,2fld_A_SW
3.273078252,3.557,2fld_A_SW
3.280022789,3.629,2fld_A_SW
3.28696728,3.663,2fld_A_SW
3.293911701,3.704,2fld_A_SW
3.300856192,3.7,2fld_A_SW
3.307800764,3.725,2fld_A_SW
3.314745162,3.787,2fld_A_SW
3.321689722,3.835,2fld_A_SW
3.32863412,3.873,2fld_A_SW
3.335578646,3.886,2fld_A_SW
3.342523067,3.978,2fld_A_SW
3.349467581,4.011,2fld_A_SW
3.356412211,4.072,2fld_A_SW
3.36335684,4.057,2fld_A_SW
3.370301481,4.104,2fld_A_SW
3.377246088,4.084,2fld_A_SW
3.384190671,4.127,2fld_A_SW
3.39113522,4.166,2fld_A_SW
3.398079792,4.193,2fld_A_SW
3.405024387,4.129,2fld_A_SW
3.411968947,4.165,2fld_A_SW
3.418913507,4.202,2fld_A_SW
3.42585809,4.199,2fld_A_SW
3.432802662,4.207,2fld_A_SW
3.439747188,4.231,2fld_A_SW
3.446691736,4.253,2fld_A_SW
3.45363625,4.23,2fld_A_SW
3.460580787,4.284,2fld_A_SW
3.467525313,4.316,2fld_A_SW
3.474469873,4.276,2fld_A_SW
3.481414363,4.292,2fld_A_SW
3.488358866,4.334,2fld_A_SW
3.49530338,4.369,2fld_A_SW
3.502247894,4.335,2fld_A_SW
3.509192419,4.372,2fld_A_SW
3.516136898,4.368,2fld_A_SW
3.523081424,4.364,2fld_A_SW
3.530025914,4.389,2fld_A_SW
3.536970428,4.4,2fld_A_SW
3.543914954,4.409,2fld_A_SW
3.550859537,4.445,2fld_A_SW
3.557804109,4.441,2fld_A_SW
3.564748738,4.437,2fld_A_SW
3.571693252,4.471,2fld_A_SW
3.578637789,4.449,2fld_A_SW
3.585582361,4.515,2fld_A_SW
3.592526898,4.525,2fld_A_SW
3.599471516,4.507,2fld_A_SW
3.606416065,4.515,2fld_A_SW
3.613360625,4.506,2fld_A_SW
3.620305104,4.522,2fld_A_SW
3.627249688,4.517,2fld_A_SW
3.634194213,4.566,2fld_A_SW
3.64113875,4.532,2fld_A_SW
3.648083356,4.585,2fld_A_SW
3.655027847,4.61,2fld_A_SW
3.661972315,4.569,2fld_A_SW
3.668916875,4.587,2fld_A_SW
3.675861331,4.575,2fld_A_SW
3.682806053,4.549,2fld_A_SW
3.68975044,4.609,2fld_A_SW
3.696694942,4.605,2fld_A_SW
3.703639479,4.626,2fld_A_SW
3.710583947,4.637,2fld_A_SW
3.717528495,4.616,2fld_A_SW
3.724472986,4.596,2fld_A_SW
3.731417431,4.594,2fld_A_SW
3.738361968,4.675,2fld_A_SW
3.745306424,4.688,2fld_A_SW
3.752250926,4.622,2fld_A_SW
3.759195405,4.66,2fld_A_SW
3.766139896,4.688,2fld_A_SW
3.773084398,4.626,2fld_A_SW
3.780028889,4.663,2fld_A_SW
3.786973356,4.708,2fld_A_SW
3.793917894,4.664,2fld_A_SW
3.800862431,4.719,2fld_A_SW
3.807806806,4.683,2fld_A_SW
3.814751296,4.703,2fld_A_SW
3.82169581,4.68,2fld_A_SW
3.828640301,4.714,2fld_A_SW
3.835584792,4.705,2fld_A_SW
3.842529294,4.709,2fld_A_SW
3.849473808,4.732,2fld_A_SW
3.856418229,4.715,2fld_A_SW
3.863362789,4.708,2fld_A_SW
3.870307222,4.708,2fld_A_SW
3.877251713,4.732,2fld_A_SW
3.884196215,4.697,2fld_A_SW
3.891140694,4.728,2fld_A_SW
3.89808522,4.734,2fld_A_SW
3.905029734,4.701,2fld_A_SW
3.911974144,4.733,2fld_A_SW
3.918918623,4.716,2fld_A_SW
3.925863218,4.765,2fld_A_SW
3.93280787,4.73,2fld_A_SW
3.9397525,4.708,2fld_A_SW
3.946697164,4.709,2fld_A_SW
3.953641736,4.734,2fld_A_SW
3.960586331,4.782,2fld_A_SW
3.967530914,4.768,2fld_A_SW
3.974475498,4.72,2fld_A_SW
3.981420081,4.776,2fld_A_SW
3.988364653,4.758,2fld_A_SW
3.995309213,4.757,2fld_A_SW
,,
0.005681667,6.887,2fld_B_SW
0.012626146,5.773,2fld_B_SW
0.019570718,4.874,2fld_B_SW
0.026515174,4.386,2fld_B_SW
0.033459595,4.589,2fld_B_SW
0.040404109,4.381,2fld_B_SW
0.047348588,4.255,2fld_B_SW
0.054293113,4.136,2fld_B_SW
0.061237662,4.086,2fld_B_SW
0.068182153,4.07,2fld_B_SW
0.075126609,4.048,2fld_B_SW
0.082071192,3.997,2fld_B_SW
0.089015706,4.011,2fld_B_SW
0.095960231,4.004,2fld_B_SW
0.102904792,3.952,2fld_B_SW
0.109849282,4.001,2fld_B_SW
0.116793796,3.902,2fld_B_SW
0.12373831,3.963,2fld_B_SW
0.130682859,4.03,2fld_B_SW
0.137627361,4.026,2fld_B_SW
0.144571887,4.047,2fld_B_SW
0.151516389,4.037,2fld_B_SW
0.158460845,4.08,2fld_B_SW
0.165405463,4.015,2fld_B_SW
0.172349942,4.037,2fld_B_SW
0.179294421,3.999,2fld_B_SW
0.186239016,4.002,2fld_B_SW
0.19318353,4.03,2fld_B_SW
0.200128079,4.031,2fld_B_SW
0.207072512,4.026,2fld_B_SW
0.21401706,3.979,2fld_B_SW
0.220961586,3.996,2fld_B_SW
0.227906123,4.005,2fld_B_SW
0.234850602,3.977,2fld_B_SW
0.241795185,3.981,2fld_B_SW
0.248739653,3.976,2fld_B_SW
0.255684155,3.98,2fld_B_SW
0.262628727,3.93,2fld_B_SW
0.269573333,3.923,2fld_B_SW
0.276517743,3.915,2fld_B_SW
0.28346228,3.917,2fld_B_SW
0.290406956,3.908,2fld_B_SW
0.297351331,3.847,2fld_B_SW
0.30429581,3.872,2fld_B_SW
0.311240289,3.833,2fld_B_SW
0.31818478,3.861,2fld_B_SW
0.325129236,3.844,2fld_B_SW
0.332073877,3.83,2fld_B_SW
0.339018438,3.857,2fld_B_SW
0.345962998,3.784,2fld_B_SW
0.352907454,3.771,2fld_B_SW
0.359851944,3.741,2fld_B_SW
0.366796539,3.698,2fld_B_SW
0.373740961,3.672,2fld_B_SW
0.380685544,3.702,2fld_B_SW
0.387630093,3.654,2fld_B_SW
0.394574606,3.625,2fld_B_SW
0.401519144,3.602,2fld_B_SW
0.4084636,3.588,2fld_B_SW
0.415408067,3.553,2fld_B_SW
0.422352581,3.509,2fld_B_SW
0.42929713,3.534,2fld_B_SW
0.436241667,3.467,2fld_B_SW
0.443186204,3.434,2fld_B_SW
0.450130764,3.41,2fld_B_SW
0.457075243,3.385,2fld_B_SW
0.464019711,3.369,2fld_B_SW
0.47096419,3.332,2fld_B_SW
0.477908692,3.299,2fld_B_SW
0.484853148,3.286,2fld_B_SW
0.49179765,3.24,2fld_B_SW
0.498742118,3.224,2fld_B_SW
0.505686678,3.184,2fld_B_SW
0.512631076,3.124,2fld_B_SW
0.519575567,3.136,2fld_B_SW
0.52652022,3.088,2fld_B_SW
0.533464815,3.037,2fld_B_SW
0.540409433,3.025,2fld_B_SW
0.547353924,2.977,2fld_B_SW
0.554298438,2.93,2fld_B_SW
0.561243009,2.921,2fld_B_SW
0.568187546,2.874,2fld_B_SW
0.575131991,2.866,2fld_B_SW
0.582076447,2.841,2fld_B_SW
0.589020961,2.777,2fld_B_SW
0.59596544,2.751,2fld_B_SW
0.602909919,2.724,2fld_B_SW
0.609854456,2.676,2fld_B_SW
0.616798947,2.646,2fld_B_SW
0.623743611,2.605,2fld_B_SW
0.630688137,2.593,2fld_B_SW
0.637632755,2.544,2fld_B_SW
0.644577245,2.506,2fld_B_SW
0.651521771,2.493,2fld_B_SW
0.658466308,2.43,2fld_B_SW
0.665410764,2.392,2fld_B_SW
0.672355301,2.355,2fld_B_SW
0.679299745,2.329,2fld_B_SW
0.686244306,2.3,2fld_B_SW
0.693188727,2.241,2fld_B_SW
0.700133206,2.226,2fld_B_SW
0.707077685,2.174,2fld_B_SW
0.714022292,2.142,2fld_B_SW
0.720966968,2.117,2fld_B_SW
0.727911551,2.077,2fld_B_SW
0.734856053,2.037,2fld_B_SW
0.74180059,2.013,2fld_B_SW
0.748745116,1.959,2fld_B_SW
0.755689618,1.936,2fld_B_SW
0.762634109,1.906,2fld_B_SW
0.7695786,1.866,2fld_B_SW
0.77652309,1.811,2fld_B_SW
0.783467569,1.772,2fld_B_SW
0.790412037,1.757,2fld_B_SW
0.797356528,1.722,2fld_B_SW
0.804301019,1.692,2fld_B_SW
0.811245579,1.638,2fld_B_SW
0.818190127,1.607,2fld_B_SW
0.825134653,1.576,2fld_B_SW
0.832079225,1.551,2fld_B_SW
0.839023704,1.499,2fld_B_SW
0.845968206,1.474,2fld_B_SW
0.852912731,1.432,2fld_B_SW
0.859857303,1.395,2fld_B_SW
0.866801736,1.37,2fld_B_SW
0.873746204,1.351,2fld_B_SW
0.880690706,1.31,2fld_B_SW
0.887635231,1.279,2fld_B_SW
0.894579734,1.244,2fld_B_SW
0.901524271,1.21,2fld_B_SW
0.908468854,1.176,2fld_B_SW
0.915413391,1.149,2fld_B_SW
0.92235794,1.12,2fld_B_SW
0.929302535,1.093,2fld_B_SW
0.936247014,1.058,2fld_B_SW
0.94319162,0.989,2fld_B_SW
0.950136134,0.968,2fld_B_SW
0.957080648,0.915,2fld_B_SW
0.964025185,0.872,2fld_B_SW
0.97096963,0.857,2fld_B_SW
0.977914167,0.88,2fld_B_SW
0.984858692,0.832,2fld_B_SW
0.991803137,0.79,2fld_B_SW
0.998747743,0.75,2fld_B_SW
1.005692234,0.714,2fld_B_SW
1.012636806,0.668,2fld_B_SW
1.019581285,0.639,2fld_B_SW
1.02652581,0.658,2fld_B_SW
1.033470313,0.688,2fld_B_SW
1.040414815,0.76,2fld_B_SW
1.047359306,0.88,2fld_B_SW
1.054303808,1.031,2fld_B_SW
1.061248322,1.2,2fld_B_SW
1.068192801,1.384,2fld_B_SW
1.075137292,1.55,2fld_B_SW
1.082081771,1.703,2fld_B_SW
1.089026296,1.881,2fld_B_SW
1.095970856,2.05,2fld_B_SW
1.102915405,2.207,2fld_B_SW
1.109859954,2.337,2fld_B_SW
1.116804491,2.481,2fld_B_SW
1.123749016,2.623,2fld_B_SW
1.130693542,2.733,2fld_B_SW
1.137638079,2.839,2fld_B_SW
1.144582616,2.986,2fld_B_SW
1.151527153,3.094,2fld_B_SW
1.158471609,3.161,2fld_B_SW
1.165416157,3.236,2fld_B_SW
1.172360706,3.329,2fld_B_SW
1.179305093,3.428,2fld_B_SW
1.186249641,3.507,2fld_B_SW
1.193194201,3.606,2fld_B_SW
1.200138808,3.705,2fld_B_SW
1.20708338,3.814,2fld_B_SW
1.21402794,3.912,2fld_B_SW
1.220972396,3.993,2fld_B_SW
1.227916991,4.052,2fld_B_SW
1.234861458,4.097,2fld_B_SW
1.241805995,4.139,2fld_B_SW
1.248750463,4.206,2fld_B_SW
1.255695012,4.238,2fld_B_SW
1.262639514,4.337,2fld_B_SW
1.269584005,4.408,2fld_B_SW
1.276528461,4.494,2fld_B_SW
1.283473009,4.586,2fld_B_SW
1.290417674,4.642,2fld_B_SW
1.297362222,4.691,2fld_B_SW
1.304306736,4.721,2fld_B_SW
1.311251285,4.778,2fld_B_SW
1.318195764,4.855,2fld_B_SW
1.325140289,4.875,2fld_B_SW
1.332084803,4.93,2fld_B_SW
1.339029329,4.941,2fld_B_SW
1.345973866,5.001,2fld_B_SW
1.352918333,5.032,2fld_B_SW
1.359862917,5.06,2fld_B_SW
1.36680735,5.074,2fld_B_SW
1.373751852,5.141,2fld_B_SW
1.380696435,5.158,2fld_B_SW
1.387641007,5.174,2fld_B_SW
1.394585532,5.237,2fld_B_SW
1.401530069,5.256,2fld_B_SW
1.40847463,5.308,2fld_B_SW
1.415419097,5.319,2fld_B_SW
1.422363623,5.258,2fld_B_SW
1.429308218,5.29,2fld_B_SW
1.436252639,5.456,2fld_B_SW
1.443197188,5.584,2fld_B_SW
1.450141748,5.641,2fld_B_SW
1.457086181,5.689,2fld_B_SW
1.46403066,5.718,2fld_B_SW
1.470975139,5.76,2fld_B_SW
1.477919688,5.706,2fld_B_SW
1.48486412,5.763,2fld_B_SW
1.4918086,5.808,2fld_B_SW
1.49875309,5.81,2fld_B_SW
1.505697558,5.847,2fld_B_SW
1.512642095,5.894,2fld_B_SW
1.519586539,5.883,2fld_B_SW
1.526531007,5.965,2fld_B_SW
1.533475498,5.999,2fld_B_SW
1.540420012,6.023,2fld_B_SW
1.547364479,6.094,2fld_B_SW
1.554308912,6.079,2fld_B_SW
1.561253438,6.053,2fld_B_SW
1.568197951,6.125,2fld_B_SW
1.5751425,6.132,2fld_B_SW
1.582087049,6.117,2fld_B_SW
1.589031586,6.128,2fld_B_SW
1.595976134,6.114,2fld_B_SW
1.602920671,6.104,2fld_B_SW
1.609865197,6.174,2fld_B_SW
1.616809722,6.198,2fld_B_SW
1.623754248,6.133,2fld_B_SW
1.630698773,6.177,2fld_B_SW
1.637643299,6.164,2fld_B_SW
1.644587824,6.189,2fld_B_SW
1.651532315,6.165,2fld_B_SW
1.658476863,6.186,2fld_B_SW
1.665421389,6.234,2fld_B_SW
1.67236588,6.21,2fld_B_SW
1.679310359,6.227,2fld_B_SW
1.686254919,6.211,2fld_B_SW
1.693199352,6.199,2fld_B_SW
1.700143854,6.252,2fld_B_SW
1.707088461,6.254,2fld_B_SW
1.714032917,6.284,2fld_B_SW
1.720977419,6.296,2fld_B_SW
1.727921863,6.26,2fld_B_SW
1.734866366,6.244,2fld_B_SW
1.741810845,6.238,2fld_B_SW
1.748755336,6.243,2fld_B_SW
1.755699861,6.227,2fld_B_SW
1.762644491,6.262,2fld_B_SW
1.769589086,6.314,2fld_B_SW
1.776533634,6.23,2fld_B_SW
1.783478137,6.215,2fld_B_SW
1.790422743,6.25,2fld_B_SW
1.797367234,6.254,2fld_B_SW
1.804311782,6.317,2fld_B_SW
1.811256366,6.233,2fld_B_SW
1.81820088,6.275,2fld_B_SW
1.82514537,6.255,2fld_B_SW
1.832089884,6.279,2fld_B_SW
1.839034468,6.251,2fld_B_SW
1.845978912,6.236,2fld_B_SW
1.852923449,6.285,2fld_B_SW
1.859867963,6.268,2fld_B_SW
1.866812454,6.282,2fld_B_SW
1.873756979,6.256,2fld_B_SW
1.880701493,6.281,2fld_B_SW
1.887645972,6.245,2fld_B_SW
1.894590521,6.306,2fld_B_SW
1.901534965,6.225,2fld_B_SW
1.908479479,6.239,2fld_B_SW
1.91542397,6.289,2fld_B_SW
1.922368461,6.307,2fld_B_SW
1.929312951,6.321,2fld_B_SW
1.936257477,6.254,2fld_B_SW
1.943201968,6.275,2fld_B_SW
1.950146539,6.26,2fld_B_SW
1.957091123,6.325,2fld_B_SW
1.964035694,6.287,2fld_B_SW
1.970980278,6.223,2fld_B_SW
1.977924803,6.273,2fld_B_SW
1.984869363,6.234,2fld_B_SW
1.991813924,6.234,2fld_B_SW
1.998758449,6.19,2fld_B_SW
2.005703044,6.232,2fld_B_SW
2.012647512,6.221,2fld_B_SW
2.019592037,6.283,2fld_B_SW
2.026536574,6.15,2fld_B_SW
2.033481134,7.305,2fld_B_SW
2.040425648,7.242,2fld_B_SW
2.04737022,7.237,2fld_B_SW
2.054314734,7.502,2fld_B_SW
2.061259201,7.349,2fld_B_SW
2.068203692,7.284,2fld_B_SW
2.075148252,7.786,2fld_B_SW
2.082092836,7.919,2fld_B_SW
2.089037245,7.884,2fld_B_SW
2.095981759,7.849,2fld_B_SW
2.102926389,7.253,2fld_B_SW
2.109870868,7.161,2fld_B_SW
2.116815347,7.574,2fld_B_SW
2.123759896,7.117,2fld_B_SW
2.130704444,7.086,2fld_B_SW
2.137649132,7.071,2fld_B_SW
2.144593553,7.061,2fld_B_SW
2.151538148,6.987,2fld_B_SW
2.158482616,7.513,2fld_B_SW
2.165427141,7.48,2fld_B_SW
2.172371713,7.437,2fld_B_SW
